658	670	509.8529
672	684	1486.448
673	685	564.4132
674	684	2036.638
676	684	2752.447
4153	4165	600.0975
4154	4166	2608.349
4155	4165	826.8355
4156	4166	826.8355
4993	5003	833.0093
5397	5409	1482.975
5398	5410	6326.427
5399	5411	20066.98
5400	5412	8782.157
5401	5411	28780.5
5402	5412	2943.461
5403	5413	2943.461
5726	5738	1545.644
5727	5739	715.8575
5728	5738	2210.038
5729	5741	1848.205
5730	5738	3428.529
5731	5741	1737.612
5732	5738	883.5764
10043	10053	571.3607
10045	10053	766.6232
11535	11545	778.6195
12957	12969	562.7919
12959	12969	527.2462
12960	12970	594.4842
12961	12969	766.6232
12962	12970	766.6232
13076	13086	579.6538
13077	13087	1220.255
13078	13086	783.823
18151	18159	766.6232
22143	22153	612.8286
22145	22153	908.3955
24031	24043	662.4088
24032	24044	562.7919
24033	24043	883.5764
24034	24044	6680.689
24035	24043	766.6232
24036	24044	766.6232
25423	25431	2752.447
29173	29185	540.6191
29174	29186	790.8198
29175	29187	1686.331
29176	29186	731.2843
29177	29187	2091.083
35290	35302	2218.936
35291	35303	701.812
35292	35304	2407.153
35293	35305	3333.338
35294	35304	883.5764
35295	35305	1201.671
36120	36128	650.9198
36190	36202	800.8482
38784	38794	778.6195
40275	40283	904.32
40346	40354	766.6232
42037	42049	1231.555
42039	42049	1823.471
42041	42049	2752.447
45280	45292	1743.107
45282	45292	712.187
46535	46545	607.5252
46537	46545	908.3955
48096	48106	612.3848
50482	50494	1511.008
50484	50496	2180.071
50486	50496	705.4245
51713	51723	883.5764
51714	51722	766.6232
51715	51723	766.6232
53023	53033	731.2843
54154	54166	1823.471
54155	54165	632.7099
54156	54166	800.8482
54157	54165	603.5805
54158	54166	980.8116
54159	54165	883.5764
54160	54166	883.5764
55463	55473	534.078
55465	55473	783.823
55970	55980	2173.083
56521	56533	534.8431
56523	56533	731.2843
57163	57171	766.6232
57543	57553	524.9901
57545	57553	766.6232
58635	58645	907.7149
58637	58645	783.823
60739	60747	516.0707
60741	60747	883.5764
60910	60922	886.2238
60911	60923	1124.311
60913	60923	1030.205
61129	61139	609.7289
61130	61140	678.5679
61131	61139	904.32
61132	61140	908.3955
61133	61139	883.5764
64695	64707	1637.961
64697	64709	2543.476
64698	64706	13713.99
64699	64707	3428.529
64700	64706	883.5764
65192	65204	531.7901
65194	65204	712.187
65312	65324	1231.555
65314	65324	1823.471
65316	65324	2752.447
65830	65842	531.4098
65831	65843	1100.572
65832	65842	712.187
65833	65843	705.4245
65835	65843	650.9198
65962	65974	615.9455
65964	65974	826.2209
65966	65974	766.6232
67656	67668	1231.555
67658	67668	1823.471
67660	67668	2752.447
70362	70370	904.32
70393	70405	1596.08
70394	70404	665.3154
70395	70405	2183.574
70396	70404	908.3955
70956	70968	668.724
70957	70969	1994.814
70958	70970	7841.543
70959	70971	8243.249
70960	70972	21732.38
70961	70971	8323.257
70962	70972	8323.257
70963	70973	826.8355
70964	70972	766.6232
77150	77162	647.1384
80409	80419	594.914
80411	80419	908.3955
82533	82543	607.5252
82535	82543	908.3955
86043	86053	778.6195
86045	86053	766.6232
90891	90899	587.2299
90892	90900	980.8116
90893	90899	883.5764
91462	91474	595.3441
91463	91473	848.0313
91464	91474	826.2209
91465	91473	783.823
93132	93144	610.6128
93133	93145	531.7901
93134	93146	2276.8
93135	93145	712.187
93136	93146	2183.574
93720	93732	5575.252
93721	93731	583.8495
93722	93732	8636.407
93723	93731	587.2299
93724	93732	13713.99
93725	93731	883.5764
93726	93732	883.5764
94344	94354	612.3848
98617	98625	766.6232
99149	99157	904.32
99151	99157	883.5764
99282	99292	534.078
99284	99292	783.823
100607	100615	650.9198
100662	100674	835.4928
100663	100675	2631.793
100664	100676	1658.692
100665	100677	3411.521
100666	100676	2091.083
101375	101387	540.6191
101376	101388	1280.855
101377	101387	512.4032
101378	101388	826.8355
101379	101387	650.9198
101380	101388	766.6232
101632	101644	1209.068
101633	101645	1375.257
101634	101646	19536.23
101635	101647	2265.829
101636	101646	27872.66
101637	101647	2962.843
101638	101646	2752.447
102544	102552	766.6232
105446	105458	1491.093
105448	105458	2226.082
105450	105458	3428.529
105452	105458	883.5764
109332	109344	1428.577
109334	109344	2171.34
109336	109344	3428.529
109338	109344	883.5764
117552	117564	2187.083
117554	117564	2442.459
117556	117564	3428.529
117557	117569	700.7836
117558	117570	614.1623
118270	118282	1563.894
118272	118282	2173.083
118274	118282	783.823
119047	119059	768.3246
119048	119060	1656.085
119049	119059	712.187
119050	119060	2091.083
119052	119060	650.9198
120122	120134	674.1187
120318	120328	665.3154
120320	120328	908.3955
123204	123216	679.5609
123206	123216	974.177
123588	123594	883.5764
123713	123725	510.9442
125251	125259	783.823
128612	128622	594.914
128614	128622	908.3955
129668	129680	679.5609
129670	129680	974.177
130052	130058	883.5764
130177	130189	510.9442
131715	131723	783.823
135981	135993	679.5609
135983	135993	974.177
142602	142614	552.7731
142603	142613	523.1181
