338	344	883.5764
878	886	766.6232
1268	1276	650.9198
1898	1906	783.823
2724	2730	883.5764
2950	2962	588.503
2952	2962	505.8732
3826	3838	572.1842
3827	3839	1051.507
3828	3838	712.187
5743	5755	675.5983
5747	5755	603.5805
5749	5755	883.5764
7194	7206	1388.114
7196	7206	2036.638
7198	7206	2752.447
7384	7392	783.823
9110	9120	1737.612
9461	9473	1717.172
9462	9472	6565.992
9463	9473	2173.083
9464	9472	650.9198
10315	10327	554.7612
10316	10328	609.7289
10317	10329	5749.984
10318	10330	6381.298
10319	10331	6261.244
10320	10332	9852.15
10321	10331	138924.1
10322	10330	13713.99
10323	10331	13713.99
10324	10332	980.8116
10325	10331	883.5764
11606	11618	613.7174
11607	11619	2608.349
11608	11620	2608.349
11609	11621	6017.919
11610	11620	2541.412
11611	11621	2183.574
11612	11622	778.6195
12056	12068	620.4282
12058	12068	778.6195
13594	13606	1428.577
13595	13607	5570.48
13596	13608	2470.303
13597	13609	9113.686
13598	13608	3661.11
13599	13607	13713.99
13600	13608	980.8116
13601	13609	980.8116
13740	13750	531.7901
13742	13750	783.823
13839	13849	594.4842
13840	13848	766.6232
13841	13849	766.6232
15329	15337	766.6232
15385	15393	587.2299
15386	15394	587.2299
15387	15393	883.5764
15388	15394	883.5764
17276	17288	771.7397
17277	17289	776.8933
17278	17290	2562.13
17279	17291	2512.709
17280	17292	860.1321
18245	18257	2555.896
18265	18277	641.9781
18266	18278	986.75
18267	18279	1456.636
18268	18278	1201.671
19500	19512	1233.449
19502	19512	2001.188
19503	19511	3428.529
19504	19512	2752.447
19717	19729	1328.177
19718	19730	3051.765
19719	19731	6420.008
19720	19732	7973.084
19721	19733	6420.008
19722	19732	1202.592
19723	19733	1228.72
19725	19733	603.5805
19727	19733	883.5764
19880	19886	883.5764
20917	20929	2409.1
20918	20928	678.5679
20919	20929	3428.529
20920	20928	908.3955
20921	20929	3428.529
21301	21313	1492.256
21302	21314	1657.388
21303	21315	2527.017
21304	21314	3372.187
21305	21315	3661.11
21306	21314	3428.529
21307	21315	980.8116
21308	21314	883.5764
21352	21362	752.603
22336	22342	883.5764
23871	23879	2752.447
23964	23972	587.2299
23965	23973	3428.529
23966	23972	883.5764
24120	24130	527.2462
24122	24130	766.6232
24508	24520	614.1623
24645	24657	507.3164
25652	25658	883.5764
26027	26033	883.5764
26211	26219	904.32
27467	27479	1433.027
27469	27479	2962.843
27471	27479	2752.447
31168	31178	590.6316
31170	31178	783.823
31250	31262	1433.027
31251	31263	1604.866
31252	31264	26368.21
31253	31265	27689.53
31254	31264	38833.58
31255	31265	38833.58
31256	31264	13713.99
31257	31265	13713.99
31258	31264	883.5764
31259	31265	883.5764
31789	31801	1618.779
31790	31802	2295.213
31791	31803	2741.237
31792	31802	3372.187
31793	31803	3661.11
31794	31802	3428.529
31795	31803	980.8116
31796	31802	883.5764
35144	35156	591.9128
35145	35155	594.4842
35146	35156	826.8355
35147	35155	766.6232
35148	35156	766.6232
35537	35549	5580.029
35538	35550	6148.887
